order_id,product_id,add_to_cart_order,reordered
3244519,39275,2,0
470569,34126,14,1
3193913,17769,11,0
1627612,48032,6,1
2004491,32864,13,0
1803316,20512,31,0
50846,17429,15,0
454773,35518,2,1
895910,4920,4,1
343322,18023,4,1
2394881,7412,14,0
77145,12480,4,1
898237,46166,6,0
3364122,196,3,1
2233509,5652,5,0
1439644,49191,1,1
1237183,32177,8,1
2155243,38558,10,1
2826656,16617,22,0
1113532,31759,13,1
433220,18281,6,0
1713441,23537,3,0
3128187,8953,3,0
3162578,35951,3,0
1032801,34214,12,0
811263,40229,11,0
3343197,13176,4,1
2766045,49610,1,1
2898710,47499,1,0
386562,39303,6,1
160574,24489,6,1
323486,43899,4,1
2304651,21775,3,1
3052362,49447,3,1
1067265,28632,17,1
1517144,27325,9,0
1304223,15960,19,1
1042444,16398,4,1
2098053,10070,2,1
1708297,47144,26,1
530204,25837,17,1
1148023,42476,17,0
2641986,36878,2,1
2603724,25718,9,1
1675406,44142,16,0
1470859,14992,19,0
2532736,49023,4,1
2324105,9124,4,1
1780769,47766,11,1
962976,43552,3,1
790637,20323,4,1
824480,17411,19,0
645044,27242,2,1
2750738,26047,45,1
242025,30696,9,0
1728703,22825,7,0
2303485,6945,3,0
467086,11449,11,0
179309,45535,9,0
385566,18441,2,0
229119,38216,2,1
2552351,32429,15,0
1346997,40332,5,1
2233738,24419,2,1
1462242,28204,2,0
2938981,28031,11,1
904953,24852,14,1
505919,19022,12,0
2402855,18434,22,1
1750495,6177,7,0
2864241,28156,4,0
1025329,5959,6,1
327310,2309,6,0
1291670,27662,11,0
84868,47209,1,1
1887574,36914,6,1
1535524,6128,7,1
2896490,38256,5,1
784731,24654,19,0
1145743,20127,6,1
2817820,41950,14,0
2777274,18426,4,0
502019,6086,26,0
747713,21137,14,1
494688,29487,7,1
286691,13263,3,0
1429912,44632,12,1
545674,33215,21,1
1639532,48017,2,0
2548072,28,21,1
1795653,15392,14,0
3046961,27544,7,0
1056487,4700,4,1
1331877,21903,9,1
2319340,18441,20,0
863451,39040,6,0
3220614,21137,6,1
995711,36443,12,0
2203857,27086,12,0
629646,22035,13,0
2111558,26209,6,1
418998,14126,11,1
1015948,43295,3,0
1985188,27966,3,1
3096837,42342,7,1
2631568,34386,4,0
286737,24852,4,1
899930,19057,22,1
1656900,17794,7,1
514563,37646,1,1
864903,10177,7,0
2073872,47734,11,1
1878651,38400,2,0
1754160,27845,4,1
3232766,17441,18,0
894234,9411,1,0
578568,41276,2,1
2277461,32727,11,0
1944475,48697,7,1
594762,8021,5,1
2086416,7539,25,0
17082,45356,10,0
743729,45504,1,1
2725302,20114,13,1
607017,2121,21,0
1040286,32433,13,0
2584451,14875,13,1
2078025,31504,8,1
1236317,13176,8,1
2722541,35900,7,1
2525135,46969,2,1
2227961,46738,9,1
2016065,41271,15,0
199082,5161,14,1
2177134,28593,1,0
3098723,26497,5,0
1315043,25671,4,0
2816055,31539,32,0
471424,5024,10,1
211103,21137,1,1
1341493,33754,12,1
309048,8424,1,0
1092220,6365,9,0
879816,47616,3,1
1685131,22210,24,1
2879202,31717,2,1
2477380,38996,4,1
110197,432,1,0
420784,43352,6,1
451512,25466,5,1
1947758,40054,17,1
3217803,43154,2,1
3140072,9292,4,1
657471,39812,2,0
240920,35168,12,1
1172730,5450,6,0
1987762,1529,1,0
3364869,21462,13,0
818389,20842,2,1
1015823,46229,22,1
842813,5077,8,1
102444,11398,7,0
607104,47402,5,0
2443506,18727,3,1
2776875,939,1,1
412007,23400,6,0
2343815,35432,7,0
3392065,34969,2,1
808253,26317,11,0
934097,21170,3,1
622729,27055,3,1
2029071,44475,7,1
3320166,17333,1,0
1361769,24852,14,1
2489824,28985,19,0
2335382,11130,7,0
2801466,48246,7,0
874308,24852,12,0
531346,11844,4,1
1148716,45007,37,1
869955,48192,1,0
2162323,47766,1,1
3285506,10385,6,1
1860160,46203,4,0
2277240,25741,26,0
954405,30233,1,1
3384872,49683,11,1
441014,28204,14,0
1644420,41375,11,1
188913,28014,12,1
3290497,39275,1,1
263878,3631,44,0
3039503,28289,5,1
580701,21903,3,1
821404,34225,6,0
2221344,10333,16,0
14387,26842,1,0
145251,6740,12,1
2129103,26076,8,0
2148514,7929,1,0
929536,13176,8,1
1216201,10957,6,1
2461480,19660,1,1
690728,3240,4,1
181720,35303,1,0
676228,26131,12,1
255458,20156,7,0
795560,43227,12,1
2369283,15081,13,1
2689201,31915,1,1
340248,11712,5,1
1251141,29126,1,0
2506697,49683,8,1
257736,30233,32,1
364358,29925,13,1
428858,23888,3,0
2293275,16518,10,1
3131943,42406,11,0
291783,29281,1,1
2423457,27845,25,1
534371,9366,22,0
738230,9092,10,1
1380918,18176,30,0
278254,21903,6,1
957144,31265,6,1
1004246,5785,8,0
1748881,24964,1,1
588927,36914,1,1
200962,283,10,0
2235033,2592,7,0
331188,20015,4,0
2282366,28985,11,1
1618644,38400,12,0
2944137,25588,3,1
3320633,47329,5,1
2097691,31343,5,1
3257860,12069,12,1
3328452,36724,9,1
578933,17704,13,0
2565202,47717,11,0
754943,45094,2,0
1141272,13641,4,0
12052,35628,9,1
1302161,44471,1,1
1876758,8277,2,1
583036,22713,3,1
3089425,23909,5,1
2851103,24160,2,1
2472246,27592,5,0
2354038,32498,6,1
66460,18918,8,0
2308231,43961,9,0
1334287,42443,1,1
3283610,20754,5,0
1711262,31805,2,1
2877732,2086,1,1
1186897,45345,6,1
1280718,21137,2,1
131569,97,2,1
1402826,15734,13,1
2512270,45840,18,0
2402067,29898,18,1
2520711,45574,3,0
2163839,31075,17,1
1040362,49030,8,0
2237576,4216,9,1
2540998,39485,4,1
99820,11369,5,1
1610296,3957,6,1
2677777,30340,3,0
2282138,18599,4,0
2980021,22935,4,1
663804,41950,5,1
3058109,48716,12,0
744589,49131,15,0
1736516,10895,6,1
3358451,14650,11,1
338417,41165,6,1
3275229,34310,4,0
3209869,45123,10,1
1600522,47119,8,1
2355568,25623,10,1
1410274,1511,3,1
644549,47209,1,1
281507,39877,4,1
1754916,30391,18,1
1089719,32537,4,0
1338667,16830,15,0
448618,41148,4,1
1841596,4541,11,0
1824915,21903,8,1
2758557,22089,3,0
626613,21616,7,1
1156969,36735,1,1
197098,28498,8,0
1658198,45066,3,0
287274,45364,1,0
598285,38313,9,1
2520260,7781,13,1
1173004,39276,16,1
565063,2295,13,0
2908188,20919,6,0
385376,21174,4,1
2702811,34024,4,1
2994523,46802,19,0
1718717,13870,10,1
2607368,34862,6,0
990432,10799,8,0
1003536,36735,11,1
2896493,21447,13,1
1583764,17789,2,1
3263079,18027,14,1
2092919,43122,5,1
1810628,34394,3,0
3309575,19003,16,1
977314,26530,8,1
2989016,17167,8,0
670315,13176,2,1
2011687,1787,2,0
1633248,27845,1,1
2140312,19734,19,1
1598499,43406,12,1
2094044,18100,6,0
3202179,27729,11,1
204641,26384,16,1
3291560,36011,1,1
2332077,29662,25,1
3065567,28928,2,1
477508,24850,5,1
878811,25659,11,1
2607294,38796,1,1
1784197,37096,2,1
1210487,24852,2,1
3183760,32299,8,1
34636,39275,7,0
3013497,30639,7,1
2479098,46993,1,0
2822004,39561,1,0
3098473,5876,3,1
1070695,46203,7,0
1518878,40706,11,1
1805496,1217,26,1
3395375,42701,3,1
2136907,22276,16,0
1274095,2748,7,1
1636604,47890,7,1
1397923,19446,6,1
642456,23892,6,0
329364,21616,2,1
2990822,39276,11,0
849152,46023,4,0
2151941,17730,5,0
885235,11030,2,1
2653126,37317,3,1
1449603,13176,1,1
1285315,4799,9,0
2081867,25890,4,1
479002,45066,6,1
2876930,43338,19,1
2909376,1973,11,0
1222391,47141,2,1
2461680,45535,6,0
1912484,46667,4,0
440015,45224,6,0
2898106,19156,8,1
368520,32705,6,0
1392756,25934,11,1
2743916,46586,3,1
1047660,26209,12,1
1896061,36176,12,1
2484618,30305,13,0
2657249,17847,13,1
542831,31040,6,1
3090013,38657,1,0
768914,3919,7,1
223487,38291,4,0
3244226,19678,4,1
2602764,39442,11,1
1042089,39877,13,0
1109654,21096,9,1
1434148,27845,1,1
2655429,9076,1,1
1998918,26384,1,0
1897918,37825,7,1
1895043,2192,40,0
681778,204,9,1
1995050,15006,24,0
1840289,21872,24,1
157422,33290,16,1
1933419,43768,5,0
305746,41351,10,0
3335303,44233,29,1
2908713,9839,19,1
2485190,47209,1,1
291789,16245,2,1
537681,38115,7,1
518971,6184,5,1
2212690,35560,4,1
1716603,31076,6,0
2748566,26940,15,1
142414,6300,14,0
927920,21903,15,1
695054,30489,13,0
898306,24160,6,1
1629632,24024,4,1
2016999,23341,11,1
256248,48679,10,1
2760000,2272,4,0
2565636,43504,5,0
3046818,36651,6,1
2608535,17461,5,1
2285057,3990,6,0
2031783,49520,1,1
45069,39928,7,1
2711066,44116,15,1
1212969,31343,8,0
1702975,33147,2,0
1034554,37511,22,0
846488,22627,3,0
3370570,8174,8,1
261011,45007,8,1
1405118,4967,6,0
302155,43662,1,1
2272730,23579,3,1
541644,37119,31,1
3003465,12126,10,0
2449144,27020,10,0
2790284,29487,3,0
1722478,6860,9,1
724862,49683,1,1
94189,28842,7,0
1286541,44310,15,0
1617769,35577,3,0
593976,19311,8,0
481004,3473,5,0
1696424,18200,4,1
2078230,19516,4,1
1943079,9076,5,1
3182825,32131,12,0
2252778,8017,3,1
1803871,46789,28,0
406346,42719,1,1
2790396,24852,1,1
2447916,22151,6,1
3668,29740,15,0
877369,30489,2,0
1044839,42244,3,1
432285,31066,6,0
1854938,18926,5,1
1373351,5218,23,0
510462,36472,5,1
1115107,5212,5,1
2619563,44491,6,1
1633401,2295,10,1
2096,47766,1,1
2108126,33942,13,0
2879681,5994,18,1
2162284,26209,3,1
918493,27104,16,0
3257829,29479,7,1
3128472,8021,10,0
2213642,35132,14,1
1957324,36550,1,0
1855017,48015,2,1
186622,46522,5,0
3292998,38714,18,0
1600664,39275,4,0
1127549,13984,11,1
730884,38159,14,0
2421247,6873,3,0
3295857,16616,1,0
440547,42585,12,0
448689,31766,4,1
2351292,46413,10,0
2502779,5640,2,1
2740945,12471,5,0
884940,19972,2,1
788890,15693,13,0
2127140,32712,3,1
1849904,26209,6,1
1196345,24353,2,0
2452931,40992,13,0
2833970,49683,5,1
1619873,35328,7,1
1357275,46979,3,1
971545,25101,27,1
2992783,3505,4,0
199303,28862,5,1
134819,19453,2,0
2239483,27104,14,1
3202452,21527,2,1
2154114,3007,4,0
2500744,46562,2,1
3338587,32205,1,0
3380638,31759,6,1
1685127,46696,11,1
919664,29731,5,1
3060679,37982,5,0
560845,11408,12,1
396701,22124,17,1
899342,46058,1,0
3106585,46088,1,0
2075304,31295,5,0
829543,6101,11,0
3117421,33129,36,1
2204369,30850,16,1
2456340,31805,13,0
2282926,15937,21,0
867953,38383,34,1
2924266,1695,18,0
1234990,26914,18,1
1707997,21292,2,0
2401796,14233,3,1
1436397,260,9,0
3279298,1689,6,0
795074,32455,1,0
3221539,30391,10,1
616959,14161,3,0
452660,29659,4,0
3373424,9387,3,1
2959093,45535,1,0
3170711,24186,21,1
1323115,30450,10,0
703458,47099,20,0
1585167,15150,9,0
1164994,47209,8,1
2844263,42356,20,0
269403,13712,1,1
2154390,21616,8,1
1954542,10193,6,1
13143,42265,10,0
2206261,11422,22,0
2416762,5876,1,0
1346893,43740,3,1
469974,5876,4,0
1362514,29204,2,1
3191654,22959,1,1
1810145,42504,3,1
3333729,40706,6,0
473102,11352,6,0
2397146,28465,9,1
2749565,11422,4,1
1296564,49235,2,1
1956819,47492,16,1
2343415,19957,6,1
2236697,24852,7,1
184780,16908,5,1
212413,24142,7,0
2125592,28465,4,1
3076027,21921,1,1
3378547,22993,18,1
2660864,25753,7,1
2958069,26513,3,0
1060480,25659,4,0
237203,39041,4,1
1366824,16797,6,0
954220,47209,4,1
1572463,45856,11,0
3341560,31433,19,1
3406909,38231,6,0
3340269,47626,15,1
211246,28505,8,0
265810,39028,5,0
557556,4149,2,1
130256,24852,5,1
391157,46969,8,0
542788,43961,6,1
2194668,1835,1,0
1543024,46673,1,0
1109010,28204,3,1
960176,12075,1,0
1532344,4472,6,0
2736475,2298,8,1
2436159,14211,18,1
3389625,49235,6,1
3307498,19272,3,0
190047,14858,23,0
939031,30233,6,0
1929046,21903,10,1
2723926,36164,5,0
3189692,48559,10,1
2539760,47766,8,1
1081211,44449,19,1
127534,23400,2,1
689492,24834,6,0
243287,20383,5,0
2701094,24964,3,0
1488235,8174,5,0
1265687,26032,4,0
2424055,48848,9,1
2365943,40708,31,0
624612,47766,2,1
2464709,11987,12,1
2870239,2516,6,0
2715078,23405,1,1
1872695,43631,1,1
2082803,12341,8,1
3399921,16295,1,0
2855186,21936,8,1
875213,39993,15,1
74020,47734,13,1
560295,12320,2,1
2581496,27271,15,1
3160541,6348,20,1
1882520,21144,8,1
2678734,37890,12,0
165416,38928,1,1
1257095,18564,4,1
3204723,26571,4,1
1100358,20869,4,0
2792914,13176,5,0
1241423,21903,8,1
901580,19963,6,1
2393031,37524,2,0
3123640,24184,9,1
1341593,23909,13,0
1308844,14024,9,1
2309186,4367,9,1
3122950,31720,1,1
13899,18542,1,1
2783083,35199,6,0
2292651,10749,4,0
168817,39442,8,1
903289,26576,4,0
84200,3664,6,1
3080543,7533,5,1
2084527,6692,1,1
261060,49683,2,0
2595014,30489,8,1
801713,23400,6,1
115023,43218,4,0
3297342,48645,5,1
2091808,5612,6,1
103093,18826,4,1
3010878,1194,1,1
2871229,44632,1,1
793166,48104,6,0
1100231,16281,4,0
3054192,8993,16,0
1357624,47185,5,1
2132056,34023,20,0
2152557,27966,2,1
571627,10960,2,1
3169725,35951,4,1
1215364,30489,4,0
2734378,23622,4,0
1733808,19156,1,0
521701,45309,15,0
1372531,15160,14,1
2104469,23716,1,0
3349000,11710,21,0
354390,1653,17,0
1866122,17630,7,0
2838841,28985,22,1
3276012,35871,18,1
611124,48871,4,0
1720112,13536,7,1
2331450,36082,8,1
80597,8903,22,1
1353626,13176,4,1
622325,23282,2,1
181865,47658,21,0
2045973,31886,4,1
2589164,17044,11,0
2123027,49683,3,1
1284728,46522,6,1
2831061,28378,10,1
2699721,25949,2,0
2950527,45948,2,1
1920833,21174,11,0
2641228,12569,2,0
1997364,39236,5,0
2701475,39059,4,0
1381747,37220,4,1
1567622,31717,4,1
3183582,15937,6,0
303234,16185,12,0
430566,18971,6,0
2525815,46979,7,0
506741,21614,2,1
241561,35547,8,1
1665979,24654,5,0
3233539,46908,4,1
2428292,5769,3,1
369139,33055,3,1
65471,24184,12,1
1605816,11281,8,0
1892323,8670,9,0
2642417,37754,4,1
2856205,16797,9,0
1990215,39121,1,1
1926760,32689,5,1
2112487,28413,7,1
813539,23407,7,1
3044469,29228,7,0
1541537,15567,26,0
2307006,26152,1,0
3215068,23765,3,1
2158458,37538,8,1
2624896,16759,8,1
1698667,4799,9,0
3160440,260,6,0
2002943,22034,31,0
1888593,27730,4,1
2542820,13733,22,0
879253,24852,8,1
1857805,21137,3,1
754424,33198,11,1
2945536,2979,9,0
1755191,49235,8,1
2554950,31869,14,0
2998008,5194,13,1
3122136,11068,14,1
2925929,35951,4,1
103219,43295,1,1
3261649,37066,3,1
1949604,12872,9,1
3417993,22281,2,0
2920554,4957,2,1
1885622,46088,2,0
698014,38563,3,0
2112776,26165,14,1
1233943,3765,1,1
3346357,9839,3,1
1148751,32537,19,0
1956172,17794,10,1
485411,28990,12,0
2168110,32052,23,1
337926,12362,2,0
2931631,5083,18,1
2657680,26165,2,1
441661,42018,3,1
1483557,13176,6,1
1411820,43961,6,0
1290096,24841,12,1
1321901,46526,16,0
1798497,46069,6,1
3066272,43568,7,1
2681952,4176,2,1
777826,16797,11,1
1219320,29506,2,1
443423,30042,13,1
2759109,9755,5,1
3237195,23898,11,0
3072497,260,18,1
502620,47780,3,0
704688,6182,1,1
1497863,6999,4,0
471319,13176,6,0
1030401,42400,4,0
2593308,23005,6,0
646205,28156,1,0
3326179,46562,5,1
3375138,46650,6,1
3400812,20940,1,0
982482,9175,4,0
3035058,12276,27,0
2819327,29987,25,0
1125004,32299,4,0
2728107,43221,3,1
2211343,30597,12,0
264266,33731,19,1
1517552,47973,7,1
2286583,8193,1,1
2203473,9948,31,0
715377,17794,4,0
423118,28849,11,0
653350,25926,14,0
3265593,1559,3,1
1520518,47866,10,0
1462112,44683,10,0
2855107,18599,6,0
2688943,1511,1,1
2157117,31808,4,0
2435397,13530,1,1
1422967,20632,5,1
1202143,38353,23,0
2983356,17872,8,0
1852469,27293,1,1
1439201,44262,4,1
1059867,26209,12,0
2926092,28535,3,1
555795,39275,17,0
17287,39561,19,0
1998940,5514,2,1
3207362,46023,9,1
962520,13176,5,1
1046704,20114,6,0
1959078,38672,6,1
2763067,7781,1,1
1369457,31215,12,0
2859240,45007,11,1
3073155,18337,1,1
171976,4957,6,1
3068111,33129,13,0
1510576,12957,8,0
733844,21376,15,1
2776918,27086,3,1
3183675,27104,3,1
1311735,44487,20,0
2634044,44375,10,0
1503588,17706,2,0
1647489,24238,7,0
2067521,2846,28,1
2368058,6873,8,0
3308146,22888,12,0
961903,8277,7,1
2063062,2295,11,0
2996192,18441,7,1
1066683,40709,8,0
554198,12894,9,1
1411468,21903,1,1
2806928,46505,30,0
3257301,7286,16,1
3415624,1940,4,1
3262467,17794,11,0
3135205,42697,2,0
1873491,4138,11,0
20285,19666,5,1
2785334,35321,13,1
2621486,42441,2,1
3229916,20113,2,0
2382887,13870,3,1
2509514,8021,3,1
1489971,42441,12,0
1707238,44799,4,1
1354519,19734,1,1
2689341,47766,3,1
270308,34789,11,1
2656779,36010,5,0
3010000,43263,19,0
3190172,41588,6,1
3025130,5456,3,0
1749447,9076,8,0
1341623,34565,7,1
1739140,37646,8,0
2835591,13176,1,1
1342658,4175,4,1
28373,47766,1,1
275354,47626,5,1
1337757,5258,2,0
2043912,29487,2,1
1907536,17224,5,1
3371733,17434,2,1
2166105,24759,1,0
130366,44570,13,0
2699970,24852,6,1
3031964,26620,1,1
3063120,44850,3,1
1255841,6809,12,1
491719,12916,3,1
1870691,45066,3,1
816379,24852,4,1
447564,14575,6,0
1197280,28058,2,1
2407673,36307,3,1
3202141,43768,24,1
439614,46916,46,0
1291253,24964,6,1
2573524,30682,5,0
1311019,23296,4,1
261612,43903,6,0
826281,1463,1,1
3141456,15386,6,0
2800014,21386,2,1
175354,4957,3,1
1645207,10581,2,1
452252,13882,2,1
995908,34126,8,0
2511920,46720,5,0
639468,33645,4,0
171119,13176,1,1
302942,17191,11,1
1635962,14732,18,0
3250598,45535,5,1
1200366,8021,19,1
1460766,22474,12,0
3319961,14678,11,1
2153656,45679,8,0
3089230,35951,20,1
307668,39984,6,1
29996,18352,7,1
655042,14992,4,0
2961909,40604,8,0
1293241,1360,2,1
3099956,24838,4,0
111475,19274,3,0
2861850,21137,2,1
1504932,4562,5,0
936145,34161,12,1
1732974,7781,8,1
456497,19145,1,1
39221,24852,9,1
2665262,25830,7,0
241636,38473,10,0
190606,20549,34,0
1892230,47766,18,0
897874,33768,6,1
2455862,21333,1,1
2494167,48953,5,0
490725,7485,32,1
1290700,19041,8,0
739512,3977,20,0
3326182,39719,3,1
706310,33929,7,0
2894906,6473,8,0
782187,21007,11,0
405221,24184,5,1
1008238,46969,6,1
531713,25584,20,1
1770776,35417,3,1
659967,32448,4,0
1237768,41844,17,0
582871,5876,16,1
2525361,5646,15,1
564022,4663,7,1
3173911,34358,22,1
3177952,22935,15,0
636486,29374,1,1
1870484,47766,3,1
1966457,29447,1,1
3116636,41593,1,0
1024906,49318,3,1
2217909,20345,2,0
546471,47114,17,0
1021573,21938,3,0
2297156,26209,2,1
403568,16032,20,0
2130173,40723,3,1
664285,10210,4,1
1599189,3957,2,0
1906802,17871,3,1
2179270,46906,33,1
507239,18811,13,1
2881453,42244,8,1
1239366,21445,6,1
145767,3988,3,0
2581548,35948,3,1
1380992,18234,5,1
1378192,18168,10,1
1831632,25167,15,0
2443554,18709,28,1
539235,34126,18,0
2826398,8518,3,1
3205770,35321,4,0
1710233,20052,11,0
2758817,39121,13,1
388410,1942,12,0
2302811,46315,5,1
1465659,13263,3,0
2062517,27966,1,1
403135,22025,2,1
966741,18814,13,0
341969,6193,13,1
2194404,14147,25,0
2730383,15805,4,1
514240,11520,1,1
2502110,36011,5,1
1109068,31343,8,1
3299391,30252,1,1
3099755,49235,6,1
2022711,25230,1,1
2881830,5757,5,0
2626921,47626,8,1
209893,26324,22,1
2310632,25647,4,1
1658594,35992,3,1
1468352,39928,3,1
1592827,21616,15,1
1980803,44075,11,1
2851510,19508,5,1
1622516,25504,6,1
829458,39928,3,1
3698,49324,11,1
2978191,49416,3,0
1212701,35108,10,1
2344705,4605,9,0
769165,31215,4,0
973843,17600,7,0
3133445,29987,4,1
2277432,29778,24,1
3039343,1261,18,0
1636587,36606,4,1
3322937,27544,4,0
2764598,45118,7,1
377373,33198,4,1
2863432,31215,4,1
3029669,13629,12,1
2988851,33055,42,1
1392976,9558,9,1
1268049,4421,1,0
279655,14233,5,0
2637151,32837,3,0
221910,9686,13,0
936111,47209,2,1
967132,45007,5,0
153160,18918,20,0
1019877,25124,1,1
3348785,2240,5,1
521651,41658,8,1
2049853,24799,19,1
2217372,9825,18,0
2918863,21938,24,0
1439283,10350,22,0
3071664,21137,6,1
2223929,45285,3,1
1865590,21100,5,1
2325587,6069,3,1
1222829,30730,10,1
3391476,6889,11,0
3222757,10603,1,1
1545785,42504,5,1
502017,28204,2,1
167193,4812,15,1
1109796,41665,5,1
3148268,48679,14,1
3236149,9755,1,1
2640202,10607,14,1
1152219,1194,1,1
1269836,21616,30,0
901989,9839,3,1
1609091,44491,4,1
2388162,19660,4,1
892721,29443,13,0
2747819,29180,6,1
1824399,48004,7,1
1876591,7969,21,1
1556076,31915,10,1
2467157,28849,18,1
3300760,24532,5,0
2938132,5652,5,1
2247628,8981,4,0
2161207,26201,28,0
2348020,20995,9,1
2423317,17668,8,0
731002,24236,27,0
1826265,41950,4,0
498464,14372,1,0
863007,29740,1,0
928251,39975,2,1
2072099,17044,1,0
545999,30237,9,0
1769920,17948,18,1
1318129,13176,2,1
2589387,11983,12,1
589291,21162,33,0
293765,14852,13,1
1329561,42680,3,1
2191773,32655,4,1
970821,27521,12,0
1769255,16797,4,0
1237187,8277,1,0
1156000,46616,3,0
1322659,34205,40,1
986268,9934,6,1
2042816,45064,7,1
3400815,4920,9,1
533278,29118,2,1
2843524,36724,2,0
3158830,44487,7,0
2347104,47865,6,0
768658,12962,16,0
1451496,45074,1,1
1724644,8424,1,1
3062864,34197,2,1
1869707,37687,5,1
1623686,25659,3,1
1461977,17872,8,1
1787603,34969,2,0
3053738,40268,2,0
282020,36695,1,1
1700478,42803,10,0
2747565,40571,1,1
572392,5266,23,0
3109562,33303,12,1
155641,47626,10,1
1015443,6343,6,1
363096,6341,2,1
2137202,25890,5,1
3215405,35336,10,1
2343937,32478,2,1
318315,16797,7,0
180621,37625,2,1
3088613,5479,3,0
3003538,27344,5,1
3398112,9595,22,1
253792,35233,3,0
925812,19511,3,1
2011748,27104,11,0
84892,16616,18,1
2080984,5077,1,1
534170,23734,16,1
3270052,27156,9,1
1172027,12620,5,0
294496,13629,17,1
2056476,12545,4,1
566349,39430,27,0
3241969,10529,6,0
2184945,20495,5,1
2141665,13776,13,0
1604859,45541,15,0
1063046,14211,18,0
1071606,44142,9,1
2063576,18594,1,1
1665313,5467,13,0
3162880,19173,8,0
3275318,27344,7,1
35968,42483,12,0
3392572,13512,19,0
185728,5479,2,1
1243258,34380,7,0
2730306,612,1,1
1995506,24184,8,1
1565982,13517,10,1
2150150,7644,11,1
688667,7978,24,0
681582,32052,11,0
1409120,38400,3,1
2531376,8671,8,0
3146390,42585,1,1
1140147,18581,2,0
1974906,20582,27,0
2100881,38720,4,1
412120,18437,6,1
2583680,34126,16,1
2243913,40156,7,1
234118,4920,8,1
2950785,25020,4,1
2513209,44142,6,1
2307453,41540,12,1
606057,2855,2,0
2600815,44359,8,0
2368310,30551,9,0
115845,48745,14,1
968608,33951,5,1
2709129,43504,7,0
1061138,20082,9,0
2425843,24852,16,1
1159831,5485,14,0
688810,46572,6,0
1414833,5450,14,1
9089,21903,2,1
1761463,22414,8,0
666829,23949,23,0
326875,42735,28,1
2230712,37646,24,1
1379672,16752,2,1
801614,30391,23,0
1975012,21137,5,1
1207342,49235,1,1
1212586,22224,3,1
2908366,24799,4,1
638230,24852,2,0
653556,8518,4,1
890800,20734,4,1
218870,32946,6,0
2766452,21022,12,0
349489,25367,28,1
1877087,890,27,0
92365,13984,30,1
2555198,9438,13,0
603231,37807,1,1
2893740,23029,11,1
1659470,35056,14,0
2593145,3583,2,1
1670280,19660,17,0
1238659,17948,1,0
1775080,26604,3,0
454269,39275,1,1
779298,14895,12,0
1607187,28785,3,1
3404472,31528,3,0
2040351,8138,50,1
1698625,19660,1,0
3123794,41842,6,0
2605896,41600,17,0
366662,36695,3,1
1290138,27086,6,1
3295217,45673,4,1
401612,25544,10,1
1342139,6287,3,1
1409002,22312,14,1
3215366,13988,9,0
1112252,43726,15,1
1772177,21019,4,1
1197763,2309,4,0
2902905,43218,6,1
1688057,7285,9,1
832071,34254,8,1
2417303,24852,4,0
2928352,28805,20,0
1398023,2237,5,1
1661080,5393,5,0
3253797,44533,1,0
1159220,4962,15,1
1983256,13431,5,0
905511,24160,6,1
2362641,10108,9,0
910570,15424,1,1
676824,35633,9,0
1239679,17948,11,1
1708041,19734,6,0
2060736,780,16,1
2628838,33000,4,0
2909638,38400,4,1
406172,16797,12,0
118566,34530,23,1
925837,18019,12,1
1130386,34213,14,1
2289457,41874,17,0
834178,14947,7,1
153900,33351,1,1
1911073,32864,7,1
1175168,33198,2,1
2654200,30489,11,1
1302285,5769,1,1
1161462,16797,1,1
2079220,27966,10,0
2624952,31040,4,0
248106,28573,9,0
2036472,4605,12,1
1744205,3399,2,0
735051,28465,12,0
1292512,39180,3,1
1758423,23271,3,0
1315424,33290,6,0
1746307,12340,7,1
1365574,47357,6,0
359775,37646,8,1
1160210,7751,8,0
40731,30756,1,0
2814539,21451,4,0
3146128,21137,3,1
78588,9839,19,0
1464574,31523,9,1
2248807,38495,4,0
2956048,43961,6,1
292333,37991,10,1
2735487,33724,2,0
2187055,18418,8,1
2531268,4565,3,0
188263,2573,7,0
3034810,39619,4,0
1585792,26940,15,1
665253,15325,4,0
2892244,44359,5,1
3409226,48812,16,0
1785141,30391,2,1
236882,19873,9,0
416329,25408,7,1
2007552,26497,11,0
2947726,28199,20,1
1724235,48720,5,1
1820425,21024,16,0
900815,25659,14,0
734350,3307,4,1
808846,16797,1,1
1897861,26369,4,0
917043,2124,3,1
229245,37147,1,1
3234928,39374,16,1
994838,22922,4,1
2150871,8277,3,1
2543201,20161,6,1
962580,10749,5,1
1948188,21137,9,0
296884,32605,9,1
2245391,42629,3,0
1364201,41844,15,0
205377,38662,6,1
1464736,13176,1,1
1654758,24964,1,1
994053,29662,5,0
351428,10978,4,0
1079848,42265,5,0
1996914,19653,2,0
1582105,39005,14,1
2020240,41597,7,1
2112962,14814,5,0
784575,19660,2,1
1568155,21709,3,0
1843385,24964,15,1
1873876,27845,12,0
3088623,28597,10,0
2974920,8912,16,0
199758,28859,12,0
1248942,21267,2,1
382392,30827,8,1
187610,46979,7,1
2318191,25930,16,0
2429323,429,22,0
891293,7227,5,0
2458284,30744,3,1
2102886,25890,1,1
1586237,16185,15,0
1922790,49544,1,1
155055,31277,4,1
1442840,651,2,1
3207149,30391,10,1
1903415,42557,7,1
2956499,26629,26,1
66956,21777,10,0
2804659,21833,20,0
3298608,37355,11,0
2628554,39071,3,0
1801555,9739,2,1
2605650,42768,3,1
3395046,17468,4,1
